ref_start,ref_end,query_start,query_end,ref_length,query_length,ref_chrom,query_chrom
70665432,70768127,4748361,4851086,249250621,18696872,1,JSAF02018171.1
70768435,70912433,4851071,4995035,249250621,18696872,1,JSAF02018171.1
70912423,70946205,4995355,5029133,249250621,18696872,1,JSAF02018171.1
70946521,71113441,5029118,5196002,249250621,18696872,1,JSAF02018171.1
71112460,71741332,5194803,5823651,249250621,18696872,1,JSAF02018171.1
71741630,72154143,5823639,6236204,249250621,18696872,1,JSAF02018171.1
72153993,72258962,6236153,6341107,249250621,18696872,1,JSAF02018171.1
72258948,72394228,6341339,6476498,249250621,18696872,1,JSAF02018171.1
72393736,72449620,6476372,6532274,249250621,18696872,1,JSAF02018171.1
72450033,72639020,6532276,6721243,249250621,18696872,1,JSAF02018171.1
72639006,72766324,6721546,6848892,249250621,18696872,1,JSAF02018171.1
72811840,72981490,6848892,7018481,249250621,18696872,1,JSAF02018171.1
72981492,73595948,7018633,7632967,249250621,18696872,1,JSAF02018171.1
73600018,73753607,7645302,7798956,249250621,18696872,1,JSAF02018171.1
73753916,74038794,7798950,8083742,249250621,18696872,1,JSAF02018171.1
74038818,74204762,8083726,8249644,249250621,18696872,1,JSAF02018171.1
74204796,74312432,8249643,8357234,249250621,18696872,1,JSAF02018171.1
74312683,74405691,8357234,8450240,249250621,18696872,1,JSAF02018171.1
74405498,74755170,8450115,8799727,249250621,18696872,1,JSAF02018171.1
74755290,75192907,8799726,9237191,249250621,18696872,1,JSAF02018171.1
75192890,75224407,9240887,9272402,249250621,18696872,1,JSAF02018171.1
75214169,75455196,9262165,9503192,249250621,18696872,1,JSAF02018171.1
75455194,75746193,9503231,9794145,249250621,18696872,1,JSAF02018171.1
75745814,75843738,9794219,9892128,249250621,18696872,1,JSAF02018171.1
75848174,76011881,9891159,10054857,249250621,18696872,1,JSAF02018171.1
76012196,76351638,10054842,10394250,249250621,18696872,1,JSAF02018171.1
76351300,76368372,10394310,10411364,249250621,18696872,1,JSAF02018171.1
76372119,77100375,10415435,11143305,249250621,18696872,1,JSAF02018171.1
77100650,77305432,11143297,11348019,249250621,18696872,1,JSAF02018171.1
77311988,77468977,11354656,11511652,249250621,18696872,1,JSAF02018171.1
77468965,77482021,11511988,11525050,249250621,18696872,1,JSAF02018171.1
77481770,77833632,11525685,11877596,249250621,18696872,1,JSAF02018171.1
77833632,77938474,11877738,11982501,249250621,18696872,1,JSAF02018171.1
77941090,79401526,11985601,13445803,249250621,18696872,1,JSAF02018171.1
79401831,79582082,13445786,13626056,249250621,18696872,1,JSAF02018171.1
79498787,79509333,11779,1293,249250621,23808,1,JSAF02010431.1
79582076,79650274,13626357,13694551,249250621,18696872,1,JSAF02018171.1
79650145,80037918,13694552,14082278,249250621,18696872,1,JSAF02018171.1
80037212,80188567,14081352,14232646,249250621,18696872,1,JSAF02018171.1
80188489,80481001,14232603,14525061,249250621,18696872,1,JSAF02018171.1
80481636,80545257,14525402,14588997,249250621,18696872,1,JSAF02018171.1
80545257,80795011,14589200,14838959,249250621,18696872,1,JSAF02018171.1
80795116,80998962,14838964,15042791,249250621,18696872,1,JSAF02018171.1
80978935,81404772,15022774,15448643,249250621,18696872,1,JSAF02018171.1
81410949,81660351,15448629,15697881,249250621,18696872,1,JSAF02018171.1
81660357,82085250,15698086,16122994,249250621,18696872,1,JSAF02018171.1
82085300,82305638,16122993,16343334,249250621,18696872,1,JSAF02018171.1
82295625,82721753,16333326,16759575,249250621,18696872,1,JSAF02018171.1
82720467,82963304,16761409,17004260,249250621,18696872,1,JSAF02018171.1
82963616,83042654,17004248,17083256,249250621,18696872,1,JSAF02018171.1
83042965,83125976,17083247,17166243,249250621,18696872,1,JSAF02018171.1
83127570,83479263,17166226,17517997,249250621,18696872,1,JSAF02018171.1
83479351,83647450,17517997,17686180,249250621,18696872,1,JSAF02018171.1
83637841,83660502,103,22688,249250621,22714,1,JSAF02014717.1
83652482,83664024,1,11441,249250621,18189,1,JSAF02012730.1
83653678,83670763,1,17059,249250621,17059,1,JSAF02033122.1
83774498,83816057,119579,161192,249250621,161192,1,JSAF02009212.1
83808592,83827803,421,19615,249250621,19615,1,JSAF02002994.1
83822244,83832654,1,10328,249250621,10328,1,JSAF02001691.1
83823134,83833424,3,10208,249250621,10208,1,JSAF02020309.1
83943079,84913274,612,970756,249250621,3961763,1,JSAF02003491.1
84913264,85222467,971074,1280238,249250621,3961763,1,JSAF02003491.1
85222467,85620127,1280428,1678058,249250621,3961763,1,JSAF02003491.1
85620125,85748634,1678570,1807052,249250621,3961763,1,JSAF02003491.1
85748951,86400851,1807039,2458915,249250621,3961763,1,JSAF02003491.1
85983777,85995528,22658,34368,249250621,34697,1,JSAF02004269.1
86406119,86682296,2460170,2736278,249250621,3961763,1,JSAF02003491.1
86681574,86740986,2735791,2795185,249250621,3961763,1,JSAF02003491.1
86741698,87263691,2795180,3317134,249250621,3961763,1,JSAF02003491.1
87262976,87308105,3316811,3361927,249250621,3961763,1,JSAF02003491.1
87308092,87365150,3361750,3418773,249250621,3961763,1,JSAF02003491.1
87365275,87512670,3418773,3566187,249250621,3961763,1,JSAF02003491.1
87512403,87905946,3568031,3961498,249250621,3961763,1,JSAF02003491.1
87899986,88860718,69085,1029758,249250621,16319990,1,JSAF02019771.1
88860718,88923450,1029853,1092546,249250621,16319990,1,JSAF02019771.1
88923265,90263665,1092552,2432653,249250621,16319990,1,JSAF02019771.1
90263578,90370561,2432415,2539450,249250621,16319990,1,JSAF02019771.1
90370561,90649620,2539725,2818731,249250621,16319990,1,JSAF02019771.1
90649343,90844810,2818649,3014124,249250621,16319990,1,JSAF02019771.1
90844033,91624787,3013777,3794645,249250621,16319990,1,JSAF02019771.1
91634297,91914111,3803944,4083737,249250621,16319990,1,JSAF02019771.1
91914551,91926098,4083722,4095230,249250621,16319990,1,JSAF02019771.1
91926225,92131818,4095230,4300848,249250621,16319990,1,JSAF02019771.1
92134449,92232063,4303189,4400788,249250621,16319990,1,JSAF02019771.1
92233334,93167530,4400787,5334768,249250621,16319990,1,JSAF02019771.1
92366454,92384587,3117,21128,249250621,21129,1,JSAF02011038.1
93167520,93312486,5335082,5480008,249250621,16319990,1,JSAF02019771.1
93312350,93498226,5479944,5665814,249250621,16319990,1,JSAF02019771.1
93498213,93810435,5666139,5978394,249250621,16319990,1,JSAF02019771.1
93810435,94251467,5978543,6419517,249250621,16319990,1,JSAF02019771.1
94251772,94341677,6419509,6509450,249250621,16319990,1,JSAF02019771.1
94341695,95423049,6511972,7593078,249250621,16319990,1,JSAF02019771.1
95423038,95690524,7593573,7860962,249250621,16319990,1,JSAF02019771.1
95690830,95715502,7860949,7885636,249250621,16319990,1,JSAF02019771.1
95715431,96731533,7885526,8901452,249250621,16319990,1,JSAF02019771.1
96730856,96868781,8900987,9038924,249250621,16319990,1,JSAF02019771.1
96868871,96989895,9038925,9159959,249250621,16319990,1,JSAF02019771.1
96989895,98200535,9159920,10370329,249250621,16319990,1,JSAF02019771.1
98180511,98605297,10350324,10775072,249250621,16319990,1,JSAF02019771.1
98605282,98969150,10775398,11139280,249250621,16319990,1,JSAF02019771.1
98969112,99179944,11139476,11350419,249250621,16319990,1,JSAF02019771.1
99180050,99577601,11350418,11747984,249250621,16319990,1,JSAF02019771.1
99577605,100390693,11748120,12560965,249250621,16319990,1,JSAF02019771.1
100390837,100994221,12560965,13164161,249250621,16319990,1,JSAF02019771.1
100994211,101388563,13164481,13558805,249250621,16319990,1,JSAF02019771.1
101388872,101718820,13558794,13888783,249250621,16319990,1,JSAF02019771.1
101718740,101770067,13889236,13940521,249250621,16319990,1,JSAF02019771.1
101770067,102123517,13940840,14294071,249250621,16319990,1,JSAF02019771.1
102123486,102614740,14293965,14785283,249250621,16319990,1,JSAF02019771.1
102594758,103047692,14765288,15218125,249250621,16319990,1,JSAF02019771.1
103048009,103096080,15218112,15266172,249250621,16319990,1,JSAF02019771.1
103096385,103111062,15266158,15280840,249250621,16319990,1,JSAF02019771.1
103111057,103638766,15280768,15808442,249250621,16319990,1,JSAF02019771.1
103638518,103737776,15808335,15907617,249250621,16319990,1,JSAF02019771.1
103737781,103785265,15907726,15955157,249250621,16319990,1,JSAF02019771.1
103913907,103948049,16006774,16040908,249250621,16319990,1,JSAF02019771.1
103948053,104219571,16041151,16312585,249250621,16319990,1,JSAF02019771.1
104291794,104443199,3041,154343,249250621,1025460,1,JSAF02009215.1
104451653,104480855,162119,191322,249250621,1025460,1,JSAF02009215.1
104480854,104513428,196599,229151,249250621,1025460,1,JSAF02009215.1
104513433,104669676,229387,385564,249250621,1025460,1,JSAF02009215.1
104669920,104892020,385312,607340,249250621,1025460,1,JSAF02009215.1
104891971,104932213,607242,647486,249250621,1025460,1,JSAF02009215.1
104932102,104990789,647487,706158,249250621,1025460,1,JSAF02009215.1
104990436,105054083,706157,769762,249250621,1025460,1,JSAF02009215.1
105054075,105138650,770075,854723,249250621,1025460,1,JSAF02009215.1
105138642,105255033,855043,971397,249250621,1025460,1,JSAF02009215.1
105256189,105310347,971397,1025459,249250621,1025460,1,JSAF02009215.1
105297204,105315455,0,18171,249250621,18270,1,JSAF02006854.1
105301667,105316754,0,15067,249250621,15111,1,JSAF02019607.1
105309630,105428337,1,118624,249250621,131071,1,JSAF02034827.1
105428640,105866787,3513305,3074875,249250621,3517018,1,JSAF02013631.1
105428640,105441135,118597,131071,249250621,131071,1,JSAF02034827.1
105867061,106113956,3074875,2828119,249250621,3517018,1,JSAF02013631.1
106113956,106311947,2825859,2627990,249250621,3517018,1,JSAF02013631.1
106311855,106330927,2628192,2609113,249250621,3517018,1,JSAF02013631.1
106330744,106504054,2609096,2435816,249250621,3517018,1,JSAF02013631.1
106505930,106969623,2432749,1969047,249250621,3517018,1,JSAF02013631.1
106973638,108097967,1964995,840654,249250621,3517018,1,JSAF02013631.1
108097951,108142479,840618,796101,249250621,3517018,1,JSAF02013631.1
108142467,108375304,795802,562996,249250621,3517018,1,JSAF02013631.1
108355292,108853274,583011,84945,249250621,3517018,1,JSAF02013631.1
108841445,108910591,29,69174,249250621,3517018,1,JSAF02013631.1
109016620,109218818,16312,218636,249250621,1638746,1,JSAF02005464.1
109218547,109232232,218490,232187,249250621,1638746,1,JSAF02005464.1
109232231,109573232,232260,573338,249250621,1638746,1,JSAF02005464.1
109575181,109597727,573338,595879,249250621,1638746,1,JSAF02005464.1
109598041,109614584,595863,612392,249250621,1638746,1,JSAF02005464.1
109614744,109720176,612392,717747,249250621,1638746,1,JSAF02005464.1
109719799,110187217,717572,1184890,249250621,1638746,1,JSAF02005464.1
110191148,110227813,1184594,1221283,249250621,1638746,1,JSAF02005464.1
110234721,110267721,1209729,1242735,249250621,1638746,1,JSAF02005464.1
110267721,110663291,1242830,1638310,249250621,1638746,1,JSAF02005464.1
110663085,111112385,4159,453353,249250621,2120605,1,JSAF02005047.1
111122346,111195281,463240,536152,249250621,2120605,1,JSAF02005047.1
111195281,111788443,535982,1129151,249250621,2120605,1,JSAF02005047.1
111788463,111802597,1129136,1143267,249250621,2120605,1,JSAF02005047.1
111802591,111896187,1144234,1237752,249250621,2120605,1,JSAF02005047.1
111896174,112032284,1239661,1375735,249250621,2120605,1,JSAF02005047.1
112032269,112072586,1376057,1416327,249250621,2120605,1,JSAF02005047.1
112074806,112087593,1418309,1431062,249250621,2120605,1,JSAF02005047.1
112087526,112103110,1430824,1446414,249250621,2120605,1,JSAF02005047.1
112103095,112674352,1446707,2017876,249250621,2120605,1,JSAF02005047.1
112676183,112778967,2017876,2120597,249250621,2120605,1,JSAF02005047.1
112764043,112835105,5497,76515,249250621,433363,1,JSAF02018361.1
112837661,112992009,76493,230773,249250621,433363,1,JSAF02018361.1
112991995,113194302,231075,433356,249250621,433363,1,JSAF02018361.1
113182545,113201165,18529,0,249250621,3453778,1,JSAF02005451.1
113185852,113355729,2236,172013,249250621,172013,1,JSAF02010085.1
113355777,113542380,0,186569,249250621,3787542,1,JSAF02007584.1
113542106,113611339,188129,257323,249250621,3787542,1,JSAF02007584.1
113613778,113799631,257307,443162,249250621,3787542,1,JSAF02007584.1
113800091,113958948,443160,602087,249250621,3787542,1,JSAF02007584.1
113958842,114691862,602333,1335312,249250621,3787542,1,JSAF02007584.1
114691843,115043531,1335331,1687116,249250621,3787542,1,JSAF02007584.1
115043829,115796902,1687102,2440048,249250621,3787542,1,JSAF02007584.1
115797173,116304126,2440035,2946800,249250621,3787542,1,JSAF02007584.1
116304025,116695316,2946915,3338122,249250621,3787542,1,JSAF02007584.1
116695295,116979795,3338171,3622684,249250621,3787542,1,JSAF02007584.1
116979537,117142695,3624482,3787539,249250621,3787542,1,JSAF02007584.1
117140415,117162710,224,22436,249250621,22466,1,JSAF02015011.1
117183860,117203168,1259,20498,249250621,20499,1,JSAF02031557.1
117186929,117970852,31,783812,249250621,783813,1,JSAF02013972.1
117952091,117971420,368,19497,249250621,20076,1,JSAF02008620.1
117959610,117972253,2074,14715,249250621,2095036,1,JSAF02030794.1
117972393,118861689,15125,904378,249250621,2095036,1,JSAF02030794.1
118861757,118931730,905359,975375,249250621,2095036,1,JSAF02030794.1
118931731,119931791,978041,1977899,249250621,2095036,1,JSAF02030794.1
119931761,120046435,1977957,2092505,249250621,2095036,1,JSAF02030794.1
120041528,120544743,30,503193,249250621,503221,1,JSAF02024712.1
120533513,120565819,1,32077,249250621,32077,1,JSAF02021980.1
120551445,120564789,11269,24562,249250621,24631,1,JSAF02012753.1
120619255,120630583,0,11301,249250621,14640,1,JSAF02000028.1
120625831,120636331,26129,15628,249250621,26328,1,JSAF02003550.1
121106176,121122317,2394,18483,249250621,19270,1,JSAF02022931.1
121106181,121123611,3610,20993,249250621,21706,1,JSAF02023485.1
121133152,121159500,0,26323,249250621,26324,1,JSAF02013223.1
121138738,121149654,459,11229,249250621,11250,1,JSAF02004423.1
121148274,121182340,23,34020,249250621,133509,1,JSAF02007346.1
121148912,121159462,2017,12515,249250621,12515,1,JSAF02025095.1
121172175,121215017,1,42693,249250621,43689,1,JSAF02027437.1
121206268,121306104,0,99833,249250621,100121,1,JSAF02002055.1
121290000,121312417,2087,24438,249250621,25214,1,JSAF02034410.1
121315635,121333484,0,17836,249250621,17839,1,JSAF02010874.1
121316358,121329896,0,13450,249250621,13454,1,JSAF02037096.1
121317060,121330577,0,13448,249250621,13449,1,JSAF02009834.1
121322189,121341639,0,19375,249250621,19376,1,JSAF02008609.1
121324086,121334898,0,10787,249250621,10788,1,JSAF02019965.1
121324433,121337477,271,13283,249250621,14895,1,JSAF02028955.1
121326819,121339654,0,12785,249250621,12788,1,JSAF02018350.1
121328603,121339047,0,10389,249250621,10403,1,JSAF02003091.1
121331958,121342462,584,11051,249250621,11151,1,JSAF02025855.1
121333349,121353737,0,20346,249250621,20347,1,JSAF02027530.1
121341567,121358593,0,16864,249250621,17330,1,JSAF02026392.1
121346763,121360553,10,13789,249250621,17697,1,JSAF02025657.1
121371526,121382328,20,10747,249250621,10748,1,JSAF02007823.1
121380868,121391662,20,10747,249250621,10748,1,JSAF02007823.1
121381193,121391486,0,10275,249250621,10276,1,JSAF02013284.1
121382737,121393528,20,10747,249250621,10748,1,JSAF02007823.1
121386475,121397258,20,10747,249250621,10748,1,JSAF02007823.1
121386799,121397082,0,10275,249250621,10276,1,JSAF02013284.1
121390206,121400990,20,10747,249250621,10748,1,JSAF02007823.1
121392396,121402680,0,10275,249250621,10276,1,JSAF02013284.1
121397667,121408451,20,10747,249250621,10748,1,JSAF02007823.1
121397992,121408275,0,10275,249250621,10276,1,JSAF02013284.1
121405455,121415739,0,10275,249250621,10276,1,JSAF02013284.1
121408860,121419646,20,10747,249250621,10748,1,JSAF02007823.1
121418189,121428976,20,10747,249250621,10748,1,JSAF02007823.1
121420380,121430664,0,10275,249250621,10276,1,JSAF02013284.1
121423787,121434570,20,10747,249250621,10748,1,JSAF02007823.1
121424112,121434394,0,10275,249250621,10276,1,JSAF02013284.1
121427844,121438123,0,10275,249250621,10276,1,JSAF02013284.1
121437167,121447453,0,10275,249250621,10276,1,JSAF02013284.1
121439033,121449319,0,10275,249250621,10276,1,JSAF02013284.1
121440574,121451361,20,10747,249250621,10748,1,JSAF02007823.1
121440899,121451185,0,10275,249250621,10276,1,JSAF02013284.1
121442820,121454940,0,12017,249250621,12018,1,JSAF02006008.1
121444306,121455093,20,10747,249250621,10748,1,JSAF02007823.1
121448038,121458825,20,10747,249250621,10748,1,JSAF02007823.1
121448363,121458649,0,10275,249250621,10276,1,JSAF02013284.1
121466704,121477416,0,10633,249250621,10634,1,JSAF02039793.1
121466994,121478791,0,11775,249250621,11776,1,JSAF02013983.1
142546093,142563137,0,16733,249250621,16755,1,JSAF02022885.1
142547533,142562335,116,14820,249250621,14867,1,JSAF02010226.1
142550876,142563375,4426,16922,249250621,16923,1,JSAF02033538.1
142554724,142577472,181,22907,249250621,22956,1,JSAF02027791.1
142563172,142577484,11653,25956,249250621,26173,1,JSAF02019156.1
142597313,142607959,0,10579,249250621,10581,1,JSAF02020575.1
142610392,142629399,121,19017,249250621,19450,1,JSAF02027255.1
142631579,142647575,144,16012,249250621,24090,1,JSAF02033854.1
142637699,142652934,5692,20873,249250621,20977,1,JSAF02006229.1
142656574,142669394,8346,21090,249250621,23594,1,JSAF02002932.1
142712904,142726536,81,13695,249250621,22414,1,JSAF02036500.1
142781960,142795951,2073,15735,249250621,20195,1,JSAF02037444.1
142813647,142827241,13695,81,249250621,22414,1,JSAF02036500.1
142851152,142876499,1841,27108,249250621,27392,1,JSAF02034778.1
142854837,142869253,65,14507,249250621,17354,1,JSAF02006302.1
142855003,142874143,1,19112,249250621,19529,1,JSAF02023446.1
142863194,142874779,9796,21382,249250621,21664,1,JSAF02036484.1
142867037,142885208,484,18611,249250621,27982,1,JSAF02005285.1
142868148,142880034,0,11455,249250621,12571,1,JSAF02036383.1
142885410,142900241,9445,24255,249250621,24291,1,JSAF02015545.1
142886425,142899763,0,13227,249250621,13425,1,JSAF02008664.1
142893577,142905362,18118,29853,249250621,29857,1,JSAF02039026.1
142900283,142914460,15,14156,249250621,14159,1,JSAF02012255.1
142902198,142913910,42,11742,249250621,12246,1,JSAF02032921.1
142932504,142946829,25956,11653,249250621,26173,1,JSAF02019156.1
142932516,142955281,22907,181,249250621,22956,1,JSAF02027791.1
142946626,142959136,16922,4426,249250621,16923,1,JSAF02033538.1
142946864,142963936,16733,0,249250621,16755,1,JSAF02022885.1
142947671,142962496,14820,116,249250621,14867,1,JSAF02010226.1
142949896,142965145,4716,19701,249250621,19731,1,JSAF02000239.1
